ar,kommun,ljusforhallande,manad,svarighetsgrad,vaderlek
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Okänt
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Okänt,5,Lindrig olycka,Okänt
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Gryning/skymning,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Okänt,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Mörker,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Okänt
2004,Stockholm,Gryning/skymning,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Okänt
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Okänt
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Svår olycka,Uppehållsväder
2004,Stockholm,Mörker,5,Svår olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2004,Stockholm,Dagsljus,5,Lindrig olycka,Okänt
2004,Stockholm,Dagsljus,5,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,10,Lindrig olycka,Regn
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Dödsolycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Regn
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Gryning/skymning,10,Svår olycka,Regn
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,10,Svår olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Okänt
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Gryning/skymning,10,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,10,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Regn
2007,Stockholm,Mörker,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Mörker,10,Lindrig olycka,Regn
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,10,Svår olycka,Regn
2007,Stockholm,Dagsljus,10,Lindrig olycka,Regn
2007,Stockholm,Gryning/skymning,10,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,10,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,3,Svår olycka,Uppehållsväder
2007,Stockholm,Okänt,3,Lindrig olycka,Okänt
2007,Stockholm,Mörker,3,Lindrig olycka,Okänt
2007,Stockholm,Okänt,3,Lindrig olycka,Okänt
2007,Stockholm,Okänt,3,Lindrig olycka,Okänt
2007,Stockholm,Okänt,3,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,3,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,3,Svår olycka,Uppehållsväder
2007,Stockholm,Okänt,3,Lindrig olycka,Okänt
2007,Stockholm,Okänt,3,Svår olycka,Okänt
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Svår olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Dödsolycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Svår olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Svår olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Regn
2007,Stockholm,Mörker,4,Svår olycka,Snöblandat regn
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Regn
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,4,Lindrig olycka,Regn
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Svår olycka,Regn
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Gryning/skymning,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Svår olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Mörker,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Lindrig olycka,Uppehållsväder
2007,Stockholm,Dagsljus,4,Dödsolycka,Uppehållsväder
2007,Stockholm,Okänt,4,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Regn
2005,Stockholm,Okänt,8,Svår olycka,Okänt
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Regn
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Svår olycka,Regn
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Svår olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Regn
2005,Stockholm,Gryning/skymning,8,Lindrig olycka,Dis/dimma
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Svår olycka,Okänt
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Gryning/skymning,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Okänt,8,Svår olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,8,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,8,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Svår olycka,Okänt
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Gryning/skymning,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Gryning/skymning,9,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Svår olycka,Uppehållsväder
2005,Stockholm,Mörker,9,Svår olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Okänt
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Okänt,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Svår olycka,Uppehållsväder
2005,Stockholm,Dagsljus,9,Lindrig olycka,Regn
